,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
60110,116060,Male,Loyal Customer,43,Personal Travel,Eco,333,3,4,3,2,4,3,4,4,5,5,4,5,5,4,0,0.0,neutral or dissatisfied
60111,62041,Male,Loyal Customer,59,Business travel,Business,2475,2,2,2,2,2,2,2,1,1,3,4,2,3,2,157,171.0,neutral or dissatisfied
60112,104100,Male,Loyal Customer,45,Business travel,Business,297,1,1,1,1,4,5,4,5,5,4,5,3,5,3,0,5.0,satisfied
60113,37021,Female,Loyal Customer,64,Business travel,Eco Plus,814,4,4,4,4,1,1,1,4,4,4,4,2,4,2,77,68.0,satisfied
60114,16237,Male,Loyal Customer,13,Personal Travel,Business,631,1,4,1,1,1,1,1,1,3,2,4,5,5,1,94,82.0,neutral or dissatisfied
60115,44532,Female,disloyal Customer,37,Business travel,Eco,157,3,0,3,4,4,3,4,4,4,3,2,1,1,4,0,0.0,neutral or dissatisfied
60116,106440,Male,Loyal Customer,57,Business travel,Business,1914,4,4,4,4,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
60117,108342,Male,disloyal Customer,28,Business travel,Eco,1288,2,2,2,3,5,2,2,5,4,3,3,2,3,5,7,7.0,neutral or dissatisfied
60118,41289,Male,Loyal Customer,52,Personal Travel,Eco,542,1,5,1,3,1,1,2,1,4,5,5,3,4,1,0,6.0,neutral or dissatisfied
60119,9530,Female,Loyal Customer,42,Business travel,Business,2073,4,4,4,4,4,5,5,4,4,4,4,4,4,4,0,0.0,satisfied
60120,62411,Female,disloyal Customer,56,Business travel,Eco Plus,1204,3,3,3,3,4,3,3,4,2,5,1,4,4,4,0,0.0,neutral or dissatisfied
60121,29440,Female,Loyal Customer,45,Business travel,Eco,421,4,3,3,3,2,3,4,3,3,4,3,3,3,1,0,0.0,satisfied
60122,19386,Female,Loyal Customer,68,Personal Travel,Eco,844,3,5,3,3,2,4,4,1,1,3,3,3,1,5,13,14.0,neutral or dissatisfied
60123,11916,Male,Loyal Customer,62,Personal Travel,Eco,744,3,3,3,5,4,3,1,4,2,3,3,3,3,4,12,3.0,neutral or dissatisfied
60124,21103,Female,Loyal Customer,42,Business travel,Eco,106,4,5,5,5,3,3,1,4,4,4,4,4,4,3,0,0.0,satisfied
60125,107991,Male,Loyal Customer,51,Business travel,Business,271,5,5,5,5,5,5,4,4,4,4,4,3,4,3,6,0.0,satisfied
60126,45246,Female,disloyal Customer,29,Business travel,Eco Plus,1081,2,2,2,1,4,2,4,4,3,3,1,3,4,4,17,24.0,neutral or dissatisfied
60127,1907,Female,Loyal Customer,58,Business travel,Business,2116,4,4,4,4,5,5,4,5,5,5,4,4,5,5,9,11.0,satisfied
60128,30328,Female,Loyal Customer,59,Business travel,Eco,391,4,4,4,4,3,1,2,4,4,4,4,5,4,3,0,0.0,satisfied
60129,47749,Female,disloyal Customer,25,Business travel,Eco,834,3,3,3,5,2,3,2,2,2,4,4,4,4,2,0,2.0,neutral or dissatisfied
60130,30484,Female,disloyal Customer,18,Business travel,Business,627,0,4,0,3,1,0,1,1,5,5,5,4,4,1,0,0.0,satisfied
60131,109909,Male,Loyal Customer,35,Business travel,Eco,971,3,4,5,4,2,3,3,2,5,3,3,3,1,3,373,358.0,neutral or dissatisfied
60132,112953,Female,Loyal Customer,11,Personal Travel,Eco,1497,3,5,3,3,2,3,2,2,4,2,4,3,5,2,4,0.0,neutral or dissatisfied
60133,72796,Female,Loyal Customer,28,Personal Travel,Eco,1045,2,5,2,1,3,2,3,3,3,5,5,4,4,3,0,0.0,neutral or dissatisfied
60134,23126,Female,disloyal Customer,40,Business travel,Business,300,3,3,3,3,1,3,1,1,5,3,4,4,1,1,0,7.0,neutral or dissatisfied
60135,9740,Female,disloyal Customer,27,Business travel,Business,908,3,3,3,5,4,3,1,4,5,2,4,3,5,4,0,0.0,neutral or dissatisfied
60136,56982,Male,Loyal Customer,67,Personal Travel,Eco,2565,0,4,0,3,4,1,1,2,1,4,4,1,2,1,32,0.0,satisfied
60137,60392,Female,Loyal Customer,78,Business travel,Business,1845,4,4,4,4,3,3,4,4,4,4,4,5,4,5,0,0.0,satisfied
60138,75091,Male,Loyal Customer,39,Business travel,Business,1846,5,5,5,5,3,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
60139,123919,Male,Loyal Customer,70,Personal Travel,Eco,544,1,4,1,5,1,1,4,1,5,3,3,3,4,1,43,24.0,neutral or dissatisfied
60140,8788,Male,Loyal Customer,34,Business travel,Business,522,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
60141,80270,Female,Loyal Customer,60,Business travel,Business,2071,2,2,2,2,5,5,4,4,4,4,4,5,4,5,4,0.0,satisfied
60142,21366,Female,Loyal Customer,11,Personal Travel,Eco Plus,761,1,4,1,4,1,1,1,1,5,5,5,4,5,1,73,104.0,neutral or dissatisfied
60143,106814,Female,Loyal Customer,55,Business travel,Business,1488,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0.0,satisfied
60144,35908,Male,disloyal Customer,21,Business travel,Eco,1322,1,1,1,1,5,1,4,5,5,3,3,2,4,5,40,34.0,neutral or dissatisfied
60145,122664,Male,disloyal Customer,22,Business travel,Business,361,5,0,5,3,1,5,1,1,3,2,4,3,4,1,29,30.0,satisfied
60146,22635,Male,Loyal Customer,24,Personal Travel,Eco,300,2,5,2,4,3,2,3,3,3,3,5,5,4,3,0,0.0,neutral or dissatisfied
60147,21803,Female,disloyal Customer,21,Business travel,Eco,341,3,4,3,2,4,3,4,4,2,5,4,3,2,4,0,0.0,neutral or dissatisfied
60148,100695,Female,Loyal Customer,60,Personal Travel,Eco,677,2,5,2,2,4,5,4,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
60149,68378,Female,Loyal Customer,44,Business travel,Business,1507,1,1,1,1,5,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
60150,27258,Male,disloyal Customer,28,Business travel,Business,672,4,3,3,1,3,3,3,3,3,2,4,5,5,3,0,0.0,neutral or dissatisfied
60151,108393,Male,disloyal Customer,44,Business travel,Business,894,4,4,4,3,2,4,2,2,3,3,3,4,4,2,17,20.0,satisfied
60152,125940,Female,Loyal Customer,48,Personal Travel,Eco,742,1,5,2,1,5,5,4,4,4,2,4,4,4,5,21,7.0,neutral or dissatisfied
60153,35109,Male,Loyal Customer,40,Business travel,Business,1028,1,1,1,1,4,2,4,3,3,3,3,1,3,5,0,0.0,satisfied
60154,9902,Male,Loyal Customer,48,Business travel,Business,515,5,2,5,5,5,4,5,5,5,5,5,4,5,5,0,5.0,satisfied
60155,119631,Male,Loyal Customer,33,Business travel,Business,1727,4,4,4,4,4,4,4,4,4,2,3,5,5,4,0,0.0,satisfied
60156,84342,Female,Loyal Customer,30,Business travel,Business,1843,2,2,2,2,3,3,3,3,3,2,5,5,4,3,0,0.0,satisfied
60157,54669,Male,disloyal Customer,25,Business travel,Eco,854,3,3,3,3,5,3,5,5,5,4,3,2,2,5,2,23.0,neutral or dissatisfied
60158,55695,Male,disloyal Customer,54,Business travel,Eco,1062,2,1,1,4,2,1,2,2,4,5,3,3,4,2,0,19.0,neutral or dissatisfied
60159,86241,Female,Loyal Customer,22,Personal Travel,Eco,306,3,5,3,2,3,3,3,3,2,1,2,2,3,3,22,19.0,neutral or dissatisfied
60160,87647,Female,Loyal Customer,55,Business travel,Business,3879,3,3,3,3,3,4,5,4,4,4,4,5,4,4,0,0.0,satisfied
60161,2431,Female,Loyal Customer,44,Personal Travel,Eco,604,2,5,2,4,4,5,5,1,1,2,1,3,1,3,0,0.0,neutral or dissatisfied
60162,18203,Male,disloyal Customer,22,Business travel,Eco,235,3,0,3,2,4,3,4,4,3,1,3,3,1,4,1,0.0,neutral or dissatisfied
60163,61750,Male,Loyal Customer,24,Personal Travel,Eco,1635,3,4,3,5,2,3,2,2,5,3,5,4,5,2,41,70.0,neutral or dissatisfied
60164,107944,Male,Loyal Customer,55,Personal Travel,Eco,611,3,4,3,2,2,3,2,2,5,5,2,3,4,2,2,0.0,neutral or dissatisfied
60165,63869,Female,Loyal Customer,46,Business travel,Business,3754,3,3,3,3,5,5,5,5,5,4,5,5,5,5,0,0.0,satisfied
60166,20091,Female,Loyal Customer,52,Business travel,Eco,416,4,2,2,2,2,5,4,5,5,4,5,3,5,2,0,0.0,satisfied
60167,127743,Female,Loyal Customer,54,Business travel,Business,601,3,2,2,2,2,3,4,3,3,3,3,3,3,2,18,21.0,neutral or dissatisfied
60168,115650,Female,Loyal Customer,45,Business travel,Eco,296,3,5,5,5,2,4,4,3,3,3,3,3,3,1,9,0.0,neutral or dissatisfied
60169,64968,Female,disloyal Customer,47,Business travel,Eco,469,2,3,3,4,1,3,1,1,4,2,4,5,2,1,0,0.0,neutral or dissatisfied
60170,124405,Male,disloyal Customer,28,Business travel,Business,1044,4,3,3,2,2,3,2,2,3,5,5,5,4,2,0,2.0,satisfied
60171,21006,Male,Loyal Customer,25,Personal Travel,Eco Plus,689,2,4,2,1,2,2,2,2,1,5,2,2,5,2,0,0.0,neutral or dissatisfied
60172,94623,Male,Loyal Customer,38,Business travel,Eco,239,1,2,2,2,1,1,1,1,4,5,3,1,3,1,26,24.0,neutral or dissatisfied
60173,23623,Male,Loyal Customer,70,Personal Travel,Eco Plus,977,1,5,1,1,3,1,3,3,3,4,5,5,5,3,2,3.0,neutral or dissatisfied
60174,127628,Female,disloyal Customer,25,Business travel,Business,763,4,4,4,1,1,4,1,1,5,5,3,4,4,1,0,0.0,satisfied
60175,13672,Female,Loyal Customer,47,Personal Travel,Eco,462,2,4,4,2,2,5,3,2,2,4,2,4,2,5,0,0.0,neutral or dissatisfied
60176,6033,Male,Loyal Customer,30,Business travel,Business,2885,5,5,5,5,5,5,5,5,3,2,5,4,5,5,0,0.0,satisfied
60177,5063,Female,disloyal Customer,25,Business travel,Business,235,3,5,3,1,4,3,4,4,3,3,5,5,4,4,0,0.0,neutral or dissatisfied
60178,50573,Female,Loyal Customer,44,Personal Travel,Eco,77,3,4,3,2,4,4,5,5,5,3,5,3,5,5,38,30.0,neutral or dissatisfied
60179,96672,Male,Loyal Customer,27,Personal Travel,Eco,937,2,4,2,4,5,2,1,5,3,2,5,2,4,5,50,49.0,neutral or dissatisfied
60180,122234,Male,Loyal Customer,51,Business travel,Eco,541,2,3,3,3,2,2,2,2,3,1,3,2,2,2,6,14.0,neutral or dissatisfied
60181,76971,Female,disloyal Customer,9,Business travel,Eco,1990,1,1,1,3,4,1,4,4,3,1,2,2,4,4,0,0.0,neutral or dissatisfied
60182,2048,Male,Loyal Customer,40,Business travel,Business,785,4,4,4,4,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
60183,4980,Male,disloyal Customer,21,Business travel,Eco,502,3,2,4,4,2,4,2,2,1,4,4,3,3,2,0,13.0,neutral or dissatisfied
60184,101647,Male,Loyal Customer,46,Personal Travel,Eco,1733,4,5,4,3,4,4,4,4,4,2,4,4,4,4,7,0.0,satisfied
60185,78692,Female,disloyal Customer,29,Business travel,Business,761,0,0,0,3,5,0,5,5,5,2,4,4,4,5,0,0.0,satisfied
60186,99699,Male,Loyal Customer,12,Personal Travel,Eco,442,1,4,1,3,2,1,2,2,1,4,2,2,4,2,0,0.0,neutral or dissatisfied
60187,94813,Female,Loyal Customer,65,Business travel,Business,239,2,3,5,3,3,3,2,2,2,2,2,1,2,1,20,24.0,neutral or dissatisfied
60188,100031,Female,disloyal Customer,58,Business travel,Business,277,4,4,4,3,5,4,1,5,4,5,4,5,4,5,0,0.0,satisfied
60189,92662,Male,disloyal Customer,23,Business travel,Business,453,5,0,5,2,2,5,2,2,4,5,4,3,5,2,0,0.0,satisfied
60190,105272,Male,Loyal Customer,61,Personal Travel,Eco,2106,4,5,3,2,5,3,5,5,1,2,1,5,1,5,0,24.0,neutral or dissatisfied
60191,113925,Female,disloyal Customer,13,Business travel,Business,969,5,0,5,3,4,5,4,4,3,4,3,4,5,4,0,0.0,satisfied
60192,4798,Female,Loyal Customer,12,Personal Travel,Eco,438,4,5,2,5,2,5,1,5,3,4,5,1,4,1,113,165.0,neutral or dissatisfied
60193,101239,Female,Loyal Customer,45,Business travel,Business,1587,1,5,5,5,1,4,3,1,1,1,1,4,1,4,0,0.0,neutral or dissatisfied
60194,129133,Female,Loyal Customer,26,Business travel,Business,1917,4,4,5,4,4,4,4,4,5,5,4,4,5,4,0,0.0,satisfied
60195,14197,Male,Loyal Customer,22,Business travel,Eco,714,4,1,5,1,4,4,5,4,3,1,1,4,2,4,0,0.0,satisfied
60196,37259,Male,disloyal Customer,38,Business travel,Business,1076,3,3,3,4,1,3,1,1,3,5,3,2,4,1,40,33.0,neutral or dissatisfied
60197,85414,Male,Loyal Customer,51,Business travel,Business,3179,5,3,5,5,3,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
60198,61114,Male,Loyal Customer,30,Personal Travel,Eco Plus,1546,1,1,1,3,1,1,1,1,3,1,2,2,4,1,0,0.0,neutral or dissatisfied
60199,110112,Male,Loyal Customer,52,Business travel,Business,882,5,5,5,5,2,4,4,2,2,2,2,4,2,4,0,15.0,satisfied
60200,18598,Female,Loyal Customer,72,Business travel,Business,192,2,3,3,3,2,2,3,2,2,2,2,2,2,3,0,9.0,neutral or dissatisfied
60201,56300,Female,Loyal Customer,69,Personal Travel,Eco,2227,3,4,3,3,1,3,4,2,2,3,2,3,2,1,21,0.0,neutral or dissatisfied
60202,105383,Male,Loyal Customer,60,Business travel,Business,369,2,2,1,2,2,2,3,2,2,2,2,3,2,2,38,41.0,neutral or dissatisfied
60203,124963,Female,Loyal Customer,72,Business travel,Business,3122,0,5,0,5,5,4,5,2,2,2,2,5,2,5,0,0.0,satisfied
60204,100118,Male,Loyal Customer,43,Business travel,Business,725,2,2,2,2,4,5,5,3,3,3,3,5,3,5,88,64.0,satisfied
60205,95324,Female,Loyal Customer,50,Personal Travel,Eco,189,2,4,2,5,5,4,4,1,1,2,1,5,1,5,0,0.0,neutral or dissatisfied
60206,6365,Female,Loyal Customer,37,Business travel,Eco,315,2,5,5,5,2,2,2,3,4,4,3,2,2,2,153,227.0,neutral or dissatisfied
60207,76901,Male,Loyal Customer,31,Business travel,Business,630,1,1,1,1,4,4,4,4,5,1,1,1,2,4,0,0.0,satisfied
60208,123084,Male,Loyal Customer,36,Business travel,Business,650,2,1,1,1,4,3,4,2,2,2,2,3,2,3,0,5.0,neutral or dissatisfied
60209,39093,Male,Loyal Customer,11,Personal Travel,Eco,984,2,4,2,4,2,2,2,2,3,3,4,2,4,2,0,0.0,neutral or dissatisfied
60210,4230,Female,Loyal Customer,57,Business travel,Business,1020,4,4,4,4,3,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
60211,84689,Male,Loyal Customer,12,Personal Travel,Eco,2182,3,2,3,3,4,3,4,4,3,5,4,3,3,4,8,6.0,neutral or dissatisfied
60212,68744,Female,Loyal Customer,38,Business travel,Business,1021,3,3,3,3,3,5,5,5,5,5,5,5,5,5,30,23.0,satisfied
60213,35410,Male,disloyal Customer,17,Business travel,Eco,972,3,3,3,3,1,3,1,1,3,1,4,4,3,1,0,0.0,neutral or dissatisfied
60214,83050,Female,disloyal Customer,23,Business travel,Eco,1127,3,3,3,3,2,3,4,2,4,2,5,4,4,2,0,0.0,neutral or dissatisfied
60215,123185,Female,Loyal Customer,31,Personal Travel,Eco,600,4,2,4,4,2,4,4,2,1,5,2,2,4,2,76,59.0,neutral or dissatisfied
60216,4368,Male,Loyal Customer,60,Business travel,Business,473,1,4,4,4,5,3,4,1,1,1,1,2,1,3,0,0.0,neutral or dissatisfied
60217,102680,Male,Loyal Customer,67,Business travel,Business,365,4,4,4,4,5,5,4,5,5,5,5,5,5,4,15,0.0,satisfied
60218,10341,Male,Loyal Customer,57,Business travel,Business,312,3,3,3,3,3,5,5,4,4,4,4,5,4,3,13,12.0,satisfied
60219,31964,Female,Loyal Customer,36,Business travel,Business,1638,2,2,3,2,2,5,5,4,4,4,5,3,4,4,0,0.0,satisfied
60220,17125,Female,Loyal Customer,46,Business travel,Business,1886,3,3,3,3,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
60221,51785,Male,Loyal Customer,21,Personal Travel,Eco,370,4,3,4,3,2,4,2,2,4,1,3,2,3,2,0,0.0,neutral or dissatisfied
60222,117140,Female,Loyal Customer,56,Personal Travel,Eco,304,4,3,4,3,1,4,3,4,4,4,4,1,4,3,5,0.0,neutral or dissatisfied
60223,66804,Female,disloyal Customer,23,Business travel,Eco,731,2,3,3,1,4,3,4,4,4,3,5,4,4,4,5,0.0,neutral or dissatisfied
60224,29901,Male,Loyal Customer,28,Business travel,Business,3544,3,3,4,3,3,4,4,3,2,2,5,2,1,3,0,0.0,satisfied
60225,80024,Female,Loyal Customer,67,Personal Travel,Eco,950,2,4,2,1,4,4,4,1,1,2,1,3,1,4,0,0.0,neutral or dissatisfied
60226,25123,Female,Loyal Customer,54,Business travel,Eco Plus,946,5,3,3,3,2,4,4,5,5,5,5,1,5,3,2,0.0,satisfied
60227,68766,Female,Loyal Customer,53,Business travel,Business,2396,5,5,5,5,2,5,5,4,4,4,4,5,4,3,13,23.0,satisfied
60228,115486,Female,disloyal Customer,21,Business travel,Eco,362,1,3,1,4,4,1,4,4,3,4,4,4,4,4,0,0.0,neutral or dissatisfied
60229,120753,Female,Loyal Customer,28,Business travel,Business,678,5,5,5,5,5,5,5,5,3,5,4,3,4,5,0,3.0,satisfied
60230,119090,Female,Loyal Customer,56,Business travel,Business,1107,2,2,2,2,2,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
60231,61444,Male,disloyal Customer,35,Business travel,Business,2288,3,4,4,3,4,4,2,4,4,3,4,3,5,4,0,0.0,neutral or dissatisfied
60232,119451,Female,Loyal Customer,42,Business travel,Business,759,2,2,3,2,3,3,3,2,2,2,2,4,2,1,0,7.0,neutral or dissatisfied
60233,74216,Male,Loyal Customer,57,Business travel,Business,1746,5,5,5,5,5,4,5,5,5,5,5,5,5,4,0,0.0,satisfied
60234,92928,Male,Loyal Customer,41,Business travel,Business,2029,4,5,1,5,4,3,4,2,2,1,4,2,2,2,0,0.0,neutral or dissatisfied
60235,33804,Female,Loyal Customer,36,Business travel,Business,1428,5,5,5,5,1,2,2,5,5,5,5,3,5,2,6,2.0,satisfied
60236,46789,Female,Loyal Customer,46,Business travel,Business,2321,1,1,1,1,3,4,4,5,5,4,5,5,5,5,0,0.0,satisfied
60237,100568,Male,Loyal Customer,50,Business travel,Business,486,5,5,5,5,4,4,4,5,5,5,5,3,5,4,0,0.0,satisfied
60238,50914,Female,Loyal Customer,63,Personal Travel,Eco,373,3,1,3,4,3,3,3,2,2,3,2,2,2,1,0,0.0,neutral or dissatisfied
60239,4886,Female,disloyal Customer,62,Business travel,Business,408,2,2,2,5,1,2,1,1,4,2,4,5,4,1,0,0.0,neutral or dissatisfied
60240,115856,Female,Loyal Customer,22,Business travel,Business,2803,2,2,2,2,5,5,5,5,5,4,5,1,2,5,49,29.0,satisfied
60241,29828,Female,Loyal Customer,25,Business travel,Business,571,3,3,1,3,4,4,4,4,3,4,1,4,4,4,0,0.0,satisfied
60242,51248,Male,Loyal Customer,59,Business travel,Eco Plus,89,5,4,4,4,5,5,5,5,1,5,3,2,5,5,0,0.0,satisfied
60243,11884,Male,Loyal Customer,23,Personal Travel,Eco,1042,1,4,2,2,4,2,4,4,3,3,5,4,5,4,0,0.0,neutral or dissatisfied
60244,41793,Male,disloyal Customer,24,Business travel,Eco,489,4,0,3,3,4,3,4,4,4,3,3,4,1,4,0,0.0,neutral or dissatisfied
60245,59862,Female,Loyal Customer,21,Business travel,Business,2031,4,4,5,4,2,2,2,2,3,4,4,5,4,2,1,0.0,satisfied
60246,99653,Male,Loyal Customer,43,Business travel,Business,2106,5,5,5,5,4,4,4,2,2,2,2,3,2,3,0,0.0,satisfied
60247,20643,Male,Loyal Customer,33,Personal Travel,Eco Plus,911,4,4,5,3,3,5,3,3,4,4,4,5,5,3,11,0.0,satisfied
60248,122980,Female,Loyal Customer,52,Business travel,Business,3656,4,4,4,4,3,4,5,4,4,4,4,3,4,3,8,41.0,satisfied
60249,33698,Female,Loyal Customer,25,Business travel,Business,3043,5,5,5,5,5,4,5,5,1,2,5,1,1,5,1,0.0,satisfied
60250,93927,Female,Loyal Customer,25,Business travel,Business,507,3,3,3,3,5,5,5,5,5,4,5,4,4,5,37,37.0,satisfied
60251,68053,Male,disloyal Customer,23,Business travel,Eco,813,3,3,3,3,3,3,3,3,5,2,4,4,4,3,2,9.0,neutral or dissatisfied
60252,112207,Female,Loyal Customer,51,Business travel,Business,799,3,3,3,3,4,4,4,2,2,3,2,3,2,3,14,15.0,satisfied
60253,77814,Female,Loyal Customer,53,Personal Travel,Eco,813,2,2,3,4,1,2,4,1,1,3,1,3,1,4,0,0.0,neutral or dissatisfied
60254,3909,Male,Loyal Customer,44,Personal Travel,Eco,213,2,0,0,3,5,0,3,5,5,5,3,4,4,5,6,83.0,neutral or dissatisfied
60255,104502,Female,Loyal Customer,39,Business travel,Business,1609,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0.0,satisfied
60256,101187,Male,Loyal Customer,50,Personal Travel,Eco,583,2,5,2,3,2,2,2,2,4,5,4,5,4,2,0,0.0,neutral or dissatisfied
60257,113486,Female,disloyal Customer,23,Business travel,Eco,258,2,1,2,3,2,2,3,2,3,5,3,2,3,2,0,6.0,neutral or dissatisfied
60258,95248,Male,Loyal Customer,56,Personal Travel,Eco,562,3,5,3,2,2,3,2,2,4,2,5,5,4,2,2,0.0,neutral or dissatisfied
60259,82256,Male,Loyal Customer,54,Business travel,Business,1481,5,5,5,5,4,4,5,5,5,5,5,5,5,5,0,8.0,satisfied
60260,45482,Male,Loyal Customer,26,Business travel,Business,522,3,4,4,4,3,3,3,3,1,1,4,4,3,3,0,0.0,neutral or dissatisfied
60261,30997,Male,Loyal Customer,45,Business travel,Business,2585,4,4,4,4,1,3,4,5,5,5,5,2,5,4,0,0.0,satisfied
60262,949,Female,Loyal Customer,78,Business travel,Business,1800,1,4,4,4,5,3,3,3,3,4,1,1,3,2,26,20.0,neutral or dissatisfied
60263,103707,Male,Loyal Customer,30,Personal Travel,Eco,405,2,5,3,1,4,3,4,4,3,3,5,3,5,4,0,0.0,neutral or dissatisfied
60264,872,Male,Loyal Customer,43,Business travel,Business,309,1,4,4,4,2,3,4,1,1,2,1,1,1,4,0,0.0,neutral or dissatisfied
60265,102651,Female,Loyal Customer,52,Business travel,Business,3312,0,0,0,2,5,5,5,4,4,4,4,5,4,5,3,0.0,satisfied
60266,88885,Female,Loyal Customer,25,Business travel,Business,859,3,3,3,3,3,3,3,3,4,3,5,4,5,3,42,18.0,satisfied
60267,12210,Female,Loyal Customer,49,Business travel,Business,3982,4,3,3,3,1,3,3,4,4,4,4,4,4,3,0,3.0,neutral or dissatisfied
60268,52088,Male,Loyal Customer,57,Business travel,Business,3413,2,3,3,3,4,3,3,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
60269,9443,Male,Loyal Customer,23,Business travel,Business,1692,2,1,1,1,2,2,2,1,4,4,4,2,2,2,195,195.0,neutral or dissatisfied
60270,43269,Female,Loyal Customer,28,Business travel,Business,436,2,2,4,2,5,5,5,5,1,4,5,4,4,5,0,6.0,satisfied
60271,18408,Male,disloyal Customer,27,Business travel,Business,284,3,3,3,1,1,3,1,1,4,3,1,3,1,1,0,0.0,neutral or dissatisfied
60272,31915,Female,Loyal Customer,48,Business travel,Business,3069,0,4,0,3,4,4,5,4,4,4,4,4,4,4,0,11.0,satisfied
60273,11936,Male,disloyal Customer,34,Business travel,Business,781,3,3,3,2,4,3,4,4,4,5,5,3,5,4,0,0.0,neutral or dissatisfied
60274,88111,Male,Loyal Customer,41,Business travel,Business,1896,2,2,2,2,4,4,5,4,4,4,4,4,4,5,0,0.0,satisfied
60275,107865,Male,Loyal Customer,34,Business travel,Business,2561,2,2,2,2,2,4,5,4,4,4,4,4,4,1,3,6.0,satisfied
60276,113397,Male,Loyal Customer,58,Business travel,Business,3114,2,2,2,2,2,5,4,4,4,4,4,3,4,4,0,2.0,satisfied
60277,123119,Male,disloyal Customer,39,Business travel,Eco,600,3,1,3,3,5,3,5,5,2,4,4,2,3,5,0,0.0,neutral or dissatisfied
60278,9540,Female,Loyal Customer,33,Business travel,Business,2876,3,3,3,3,3,5,5,5,5,5,5,5,5,3,0,0.0,satisfied
60279,45410,Male,Loyal Customer,62,Business travel,Eco,458,4,4,4,4,4,4,4,4,3,5,3,5,4,4,47,38.0,satisfied
60280,80560,Male,disloyal Customer,13,Business travel,Eco,740,3,3,3,4,1,3,1,1,4,5,3,4,3,1,0,0.0,neutral or dissatisfied
60281,23697,Female,Loyal Customer,40,Business travel,Eco,73,1,1,1,1,1,1,1,1,4,1,4,3,3,1,1,24.0,neutral or dissatisfied
60282,9283,Female,Loyal Customer,53,Business travel,Eco,1201,3,3,3,3,2,4,4,3,3,3,3,2,3,2,0,13.0,neutral or dissatisfied
60283,65430,Female,Loyal Customer,41,Personal Travel,Eco,2165,4,1,4,3,2,4,2,2,3,5,3,2,3,2,0,0.0,neutral or dissatisfied
60284,13694,Male,Loyal Customer,27,Business travel,Eco,300,3,5,5,5,3,3,3,3,2,4,4,3,3,3,0,0.0,neutral or dissatisfied
60285,67380,Female,Loyal Customer,20,Business travel,Business,2587,3,3,3,3,3,4,3,3,5,4,5,4,5,3,0,0.0,satisfied
60286,119762,Male,Loyal Customer,19,Personal Travel,Eco Plus,1325,1,4,1,4,1,1,1,1,4,5,3,4,3,1,0,8.0,neutral or dissatisfied
60287,109274,Female,Loyal Customer,33,Business travel,Eco Plus,793,2,3,1,3,2,2,2,2,3,5,3,3,3,2,22,18.0,neutral or dissatisfied
60288,116165,Male,Loyal Customer,49,Personal Travel,Eco,362,2,5,2,4,4,2,4,4,3,5,4,4,4,4,0,0.0,neutral or dissatisfied
60289,46796,Male,Loyal Customer,7,Personal Travel,Business,853,2,4,3,4,1,3,4,1,4,5,4,3,4,1,29,24.0,neutral or dissatisfied
60290,79903,Male,Loyal Customer,23,Business travel,Business,1005,3,3,3,3,5,5,5,5,3,2,5,4,5,5,12,11.0,satisfied
60291,120324,Female,Loyal Customer,61,Personal Travel,Eco,268,1,3,1,2,1,5,3,5,5,1,5,1,5,1,0,0.0,neutral or dissatisfied
60292,21519,Male,Loyal Customer,34,Personal Travel,Eco,433,2,5,2,3,3,2,3,3,3,4,4,3,5,3,62,51.0,neutral or dissatisfied
60293,80801,Female,Loyal Customer,32,Business travel,Business,2195,4,4,4,4,5,5,5,5,5,4,5,3,5,5,0,0.0,satisfied
60294,42061,Male,Loyal Customer,24,Personal Travel,Eco,106,3,5,3,3,2,3,5,2,4,5,4,4,5,2,5,0.0,neutral or dissatisfied
60295,120280,Female,Loyal Customer,37,Business travel,Business,3987,3,1,3,3,5,1,1,5,5,5,5,4,5,5,10,23.0,satisfied
60296,107399,Male,Loyal Customer,51,Business travel,Business,717,3,3,3,3,4,5,4,2,2,2,2,3,2,4,0,0.0,satisfied
60297,24634,Female,Loyal Customer,59,Personal Travel,Eco,526,2,4,2,3,2,5,5,1,1,2,1,5,1,5,0,0.0,neutral or dissatisfied
60298,127403,Female,Loyal Customer,40,Business travel,Business,868,1,1,1,1,5,5,4,4,4,4,4,3,4,3,10,0.0,satisfied
